SCC, 0.004, 1024, 512, 0.90, 157, 156, 1, 0
Dijkstra, 0.013, 1024, 512, 0.90, 157, 156, 1, 0
Hidden Paths, 0.012, 1024, 512, 0.90, 157, 156, 1, 0
Uniform Paths, 0.020, 1024, 512, 0.90, 157, 156, 1, 0
Toroslu, 0.006, 1024, 1024, 1.00, 842, 1002, 10, 11
Tree, 0.012, 1024, 1024, 1.00, 842, 1002, 10, 11
SCC, 0.005, 1024, 1024, 1.00, 842, 1002, 10, 11
Dijkstra, 0.020, 1024, 1024, 1.00, 842, 1002, 10, 11
Hidden Paths, 0.041, 1024, 1024, 1.00, 842, 1002, 10, 11
Uniform Paths, 0.057, 1024, 1024, 1.00, 842, 1002, 10, 11
Toroslu, 0.123, 1024, 2048, 1.10, 1013, 2047, 684, 1347
Tree, 0.034, 1024, 2048, 1.10, 1013, 2047, 684, 1347
SCC, 0.026, 1024, 2048, 1.10, 1013, 2047, 684, 1347
Dijkstra, 1.379, 1024, 2048, 1.10, 1013, 2047, 684, 1347
Hidden Paths, 3.485, 1024, 2048, 1.10, 1013, 2047, 684, 1347
Uniform Paths, 4.239, 1024, 2048, 1.10, 1013, 2047, 684, 1347
Toroslu, 0.821, 1024, 4096, 1.20, 1024, 4096, 981, 3924
Tree, 0.094, 1024, 4096, 1.20, 1024, 4096, 981, 3924
SCC, 0.098, 1024, 4096, 1.20, 1024, 4096, 981, 3924
Dijkstra, 2.389, 1024, 4096, 1.20, 1024, 4096, 981, 3924
Hidden Paths, 5.686, 1024, 4096, 1.20, 1024, 4096, 981, 3924
Uniform Paths, 6.627, 1024, 4096, 1.20, 1024, 4096, 981, 3924
Toroslu, 2.165, 1024, 8192, 1.30, 1024, 8192, 1022, 8177
Tree, 0.195, 1024, 8192, 1.30, 1024, 8192, 1022, 8177
SCC, 0.184, 1024, 8192, 1.30, 1024, 8192, 1022, 8177
Dijkstra, 2.807, 1024, 8192, 1.30, 1024, 8192, 1022, 8177
Hidden Paths, 6.024, 1024, 8192, 1.30, 1024, 8192, 1022, 8177
Uniform Paths, 7.256, 1024, 8192, 1.30, 1024, 8192, 1022, 8177
Toroslu, 0.019, 2048, 45, 0.50, 3, 2, 1, 0
Tree, 0.056, 2048, 45, 0.50, 3, 2, 1, 0
SCC, 0.015, 2048, 45, 0.50, 3, 2, 1, 0
Dijkstra, 0.050, 2048, 45, 0.50, 3, 2, 1, 0
Hidden Paths, 0.045, 2048, 45, 0.50, 3, 2, 1, 0
Uniform Paths, 0.070, 2048, 45, 0.50, 3, 2, 1, 0
Toroslu, 0.021, 2048, 97, 0.60, 4, 3, 1, 0
Tree, 0.050, 2048, 97, 0.60, 4, 3, 1, 0
SCC, 0.015, 2048, 97, 0.60, 4, 3, 1, 0
Dijkstra, 0.049, 2048, 97, 0.60, 4, 3, 1, 0
Hidden Paths, 0.040, 2048, 97, 0.60, 4, 3, 1, 0
Uniform Paths, 0.066, 2048, 97, 0.60, 4, 3, 1, 0
Toroslu, 0.021, 2048, 208, 0.70, 6, 5, 1, 0
Tree, 0.048, 2048, 208, 0.70, 6, 5, 1, 0
SCC, 0.015, 2048, 208, 0.70, 6, 5, 1, 0
Dijkstra, 0.050, 2048, 208, 0.70, 6, 5, 1, 0
Hidden Paths, 0.040, 2048, 208, 0.70, 6, 5, 1, 0
Uniform Paths, 0.067, 2048, 208, 0.70, 6, 5, 1, 0
Toroslu, 0.021, 2048, 446, 0.80, 8, 7, 1, 0
Tree, 0.048, 2048, 446, 0.80, 8, 7, 1, 0
SCC, 0.015, 2048, 446, 0.80, 8, 7, 1, 0
Dijkstra, 0.050, 2048, 446, 0.80, 8, 7, 1, 0
Hidden Paths, 0.041, 2048, 446, 0.80, 8, 7, 1, 0
Uniform Paths, 0.068, 2048, 446, 0.80, 8, 7, 1, 0
Toroslu, 0.021, 2048, 955, 0.90, 186, 186, 1, 0
Tree, 0.048, 2048, 955, 0.90, 186, 186, 1, 0
SCC, 0.016, 2048, 955, 0.90, 186, 186, 1, 0
Dijkstra, 0.050, 2048, 955, 0.90, 186, 186, 1, 0
Hidden Paths, 0.044, 2048, 955, 0.90, 186, 186, 1, 0
Uniform Paths, 0.073, 2048, 955, 0.90, 186, 186, 1, 0
Toroslu, 0.024, 2048, 2048, 1.00, 1632, 1973, 1, 0
Tree, 0.053, 2048, 2048, 1.00, 1632, 1973, 1, 0
SCC, 0.018, 2048, 2048, 1.00, 1632, 1973, 1, 0
Dijkstra, 0.090, 2048, 2048, 1.00, 1632, 1973, 1, 0
Hidden Paths, 0.189, 2048, 2048, 1.00, 1632, 1973, 1, 0
Uniform Paths, 0.266, 2048, 2048, 1.00, 1632, 1973, 1, 0
Toroslu, 1.543, 2048, 4390, 1.10, 2018, 4389, 1453, 3143
Tree, 0.182, 2048, 4390, 1.10, 2018, 4389, 1453, 3143
SCC, 0.149, 2048, 4390, 1.10, 2018, 4389, 1453, 3143
Dijkstra, 6.908, 2048, 4390, 1.10, 2018, 4389, 1453, 3143
Hidden Paths, 17.638, 2048, 4390, 1.10, 2018, 4389, 1453, 3143
Uniform Paths, 20.550, 2048, 4390, 1.10, 2018, 4389, 1453, 3143
Toroslu, 7.925, 2048, 9410, 1.20, 2048, 9410, 2007, 9221
Tree, 0.552, 2048, 9410, 1.20, 2048, 9410, 2007, 9221
SCC, 0.532, 2048, 9410, 1.20, 2048, 9410, 2007, 9221
Dijkstra, 11.179, 2048, 9410, 1.20, 2048, 9410, 2007, 9221
Hidden Paths, 27.356, 2048, 9410, 1.20, 2048, 9410, 2007, 9221
Uniform Paths, 31.400, 2048, 9410, 1.20, 2048, 9410, 2007, 9221
Toroslu, 17.660, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Tree, 1.086, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
SCC, 1.024, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Dijkstra, 12.698, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Hidden Paths, 29.200, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Uniform Paths, 33.346, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
